Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-12-28,85.9,85.93,85.55,85.72,10594344.0,0.0,1.0,82.23051610903937,82.25923456635336,81.89546744037622,82.05820536515546,10594344.0
2017-12-27,85.65,85.98,85.215,85.71,14678025.0,0.0,1.0,81.99119563142284,82.30709866187665,81.57477800037007,82.0486325460508,14678025.0
2017-12-26,85.31,85.5346,85.03,85.4,9891237.0,0.0,1.0,81.66571978186435,81.88072529895504,81.39768084693384,81.75187515380631,9891237.0
2017-12-22,85.4,85.63,84.92,85.51,14145841.0,0.0,1.0,81.75187515380631,81.9720499932135,81.29237983678257,81.85717616395759,14145841.0
2017-12-21,86.05,86.1,85.4,85.5,17990745.0,0.0,1.0,82.37410839560928,82.42197249113258,81.75187515380631,81.84760334485291,17990745.0
2017-12-20,86.2,86.3,84.71,85.52,23674931.0,0.0,1.0,82.5177006821792,82.61342887322581,81.09135063558467,81.86674898306224,23674931.0
2017-12-19,86.35,86.35,85.27,85.83,23524787.0,0.0,1.0,82.66129296874911,82.66129296874911,81.6274285054457,82.16350637530674,23524787.0
2017-12-18,87.12,87.4999,86.23,86.38,22283752.0,0.0,1.0,83.39840003980802,83.7620714375941,82.54641913949318,82.6900114260631,22283752.0
2017-12-15,85.26,87.09,84.88,86.85,53936687.0,0.0,1.0,81.61785568634106,83.36968158249404,81.25408856036393,83.13993392398217,53936687.0
2017-12-14,85.43,85.8739,84.53,84.69,19305961.0,0.0,1.0,81.7805936111203,82.20553105117621,80.91903989170079,81.07220499737537,19305961.0
2017-12-13,85.74,86.0,85.17,85.35,22062679.0,0.0,1.0,82.07735100336478,82.32624430008597,81.5317003143991,81.704011058283,22062679.0
2017-12-12,85.31,86.05,85.08,85.58,23924105.0,0.0,1.0,81.66571978186435,82.37410839560928,81.44554494245715,81.92418589769021,23924105.0
2017-12-11,84.29,85.37,84.12,85.23,22857854.0,0.0,1.0,80.68929223318892,81.72315669649232,80.52655430840969,81.58913722902707,22857854.0
